NPV_a,NPV_b,PreyDeficit,PredatorDeficit,NPV_a and Prey Def.,NPV_b and Predator Def.,NPV_a and NPV_b,All criteria
0.0,0.0,59.8,48.4,0.0,0.0,0.0,0.0
20.200000000000003,0.0,51.4,32.2,18.4,0.0,0.0,0.0
0.4,0.0,56.599999999999994,40.400000000000006,0.4,0.0,0.0,0.0
0.0,0.0,58.8,44.4,0.0,0.0,0.0,0.0
28.599999999999998,0.0,50.0,31.4,23.799999999999997,0.0,0.0,0.0
22.6,0.0,51.2,29.799999999999997,19.6,0.0,0.0,0.0
0.0,44.2,58.4,30.0,0.0,29.4,0.0,0.0
14.000000000000002,100.0,51.800000000000004,8.6,2.1999999999999997,8.6,14.000000000000002,0.0
0.0,1.6,61.4,51.4,0.0,1.6,0.0,0.0
0.0,0.0,57.99999999999999,45.6,0.0,0.0,0.0,0.0
1.4000000000000001,100.0,57.599999999999994,11.200000000000001,0.8,11.200000000000001,1.4000000000000001,0.0
75.4,10.2,33.0,5.2,30.0,0.0,4.2,0.0
26.8,0.0,50.4,32.4,22.8,0.0,0.0,0.0
53.2,57.599999999999994,43.2,7.8,29.599999999999998,7.8,24.8,0.0
0.8,0.0,56.00000000000001,43.0,0.8,0.0,0.0,0.0
0.0,13.8,61.6,51.0,0.0,13.8,0.0,0.0
25.2,0.0,50.8,32.4,21.8,0.0,0.0,0.0
31.6,0.0,50.0,27.200000000000003,25.0,0.0,0.0,0.0
0.6,54.2,57.8,22.2,0.6,22.2,0.6,0.6
14.000000000000002,100.0,54.0,9.4,7.000000000000001,9.4,14.000000000000002,0.0
81.8,100.0,28.599999999999998,1.6,28.000000000000004,1.6,81.8,0.0
43.4,100.0,51.4,5.2,19.8,5.2,43.4,0.0
0.8,0.0,55.60000000000001,39.800000000000004,0.8,0.0,0.0,0.0
20.200000000000003,56.39999999999999,51.6,14.2,12.4,14.2,11.200000000000001,0.0
5.0,0.0,55.00000000000001,40.0,5.0,0.0,0.0,0.0
0.0,0.0,60.0,54.0,0.0,0.0,0.0,0.0
0.0,27.400000000000002,59.8,43.0,0.0,26.8,0.0,0.0
3.2,0.0,54.800000000000004,38.800000000000004,3.2,0.0,0.0,0.0
86.8,100.0,17.2,0.8,17.2,0.8,86.8,0.0
13.4,0.0,51.4,35.199999999999996,12.0,0.0,0.0,0.0
88.4,100.0,17.2,0.2,16.400000000000002,0.2,88.4,0.0
0.0,0.0,57.99999999999999,46.800000000000004,0.0,0.0,0.0,0.0
82.39999999999999,23.400000000000002,34.2,1.7999999999999998,30.0,0.4,14.399999999999999,0.0
9.6,0.0,53.0,40.0,8.799999999999999,0.0,0.0,0.0
0.0,100.0,64.4,9.2,0.0,9.2,0.0,0.0
28.4,100.0,51.4,8.4,14.799999999999999,8.4,28.4,0.0
21.6,0.0,51.4,36.0,20.200000000000003,0.0,0.0,0.0
65.4,2.4,41.199999999999996,7.8,32.6,0.2,0.4,0.0
0.0,0.0,62.4,54.400000000000006,0.0,0.0,0.0,0.0
83.8,100.0,28.999999999999996,1.6,28.199999999999996,1.6,83.8,0.0
0.0,0.0,59.199999999999996,43.0,0.0,0.0,0.0,0.0
0.0,0.0,57.599999999999994,46.0,0.0,0.0,0.0,0.0
36.199999999999996,11.0,48.8,16.8,26.400000000000002,3.2,0.8,0.0
62.6,100.0,45.0,6.2,31.8,6.2,62.6,0.0
51.6,2.0,44.6,13.600000000000001,32.0,0.0,0.0,0.0
0.0,0.0,61.6,57.8,0.0,0.0,0.0,0.0
0.0,0.0,60.8,54.6,0.0,0.0,0.0,0.0
0.0,49.2,64.60000000000001,46.400000000000006,0.0,43.4,0.0,0.0
0.0,56.2,58.8,23.599999999999998,0.0,23.599999999999998,0.0,0.0
56.00000000000001,0.0,42.199999999999996,17.0,32.0,0.0,0.0,0.0
0.0,82.0,62.8,18.8,0.0,18.8,0.0,0.0
0.0,0.0,61.8,54.6,0.0,0.0,0.0,0.0
4.2,100.0,56.39999999999999,11.600000000000001,1.2,11.600000000000001,4.2,0.0
0.0,45.800000000000004,58.4,29.799999999999997,0.0,29.2,0.0,0.0
78.8,100.0,30.599999999999998,3.0,29.4,3.0,78.8,0.0
63.6,0.0,41.4,10.8,32.2,0.0,0.0,0.0
69.0,100.0,43.0,5.0,33.0,5.0,69.0,0.0
0.0,55.400000000000006,65.2,40.0,0.0,40.0,0.0,0.0
0.0,47.4,59.599999999999994,34.2,0.0,33.800000000000004,0.0,0.0
23.400000000000002,0.0,50.8,34.4,21.0,0.0,0.0,0.0
0.0,0.0,57.99999999999999,41.4,0.0,0.0,0.0,0.0
0.0,60.0,62.0,25.6,0.0,25.6,0.0,0.0
0.0,0.6,57.99999999999999,40.400000000000006,0.0,0.6,0.0,0.0
0.0,0.0,58.4,46.0,0.0,0.0,0.0,0.0
41.4,100.0,49.4,8.6,25.0,8.6,41.4,0.0
33.0,0.0,50.2,29.4,26.200000000000003,0.0,0.0,0.0
7.8,0.0,54.400000000000006,40.8,7.8,0.0,0.0,0.0
48.0,0.0,47.4,18.6,29.2,0.0,0.0,0.0
16.6,0.0,52.0,38.2,15.4,0.0,0.0,0.0
34.2,0.0,49.8,27.800000000000004,26.400000000000002,0.0,0.0,0.0
11.600000000000001,0.0,52.6,39.4,10.6,0.0,0.0,0.0
0.0,0.0,59.8,50.6,0.0,0.0,0.0,0.0
0.2,0.0,56.39999999999999,42.199999999999996,0.2,0.0,0.0,0.0
0.6,71.0,59.4,15.0,0.4,15.0,0.6,0.2
0.0,55.400000000000006,62.0,33.2,0.0,33.2,0.0,0.0
0.0,0.0,60.199999999999996,52.400000000000006,0.0,0.0,0.0,0.0
9.8,56.8,52.2,16.0,5.800000000000001,16.0,7.000000000000001,0.0
0.0,1.2,59.0,41.6,0.0,1.2,0.0,0.0
0.8,100.0,56.99999999999999,11.600000000000001,0.2,11.600000000000001,0.8,0.0
0.0,100.0,62.8,13.0,0.0,13.0,0.0,0.0
24.2,38.6,50.2,16.8,16.8,15.8,5.6000000000000005,0.0
0.0,43.0,59.599999999999994,34.4,0.0,32.2,0.0,0.0
0.0,0.0,60.199999999999996,50.2,0.0,0.0,0.0,0.0
0.0,71.8,60.4,18.0,0.0,18.0,0.0,0.0
88.6,100.0,27.6,0.0,25.4,0.0,88.6,0.0
0.0,0.0,59.8,54.0,0.0,0.0,0.0,0.0
0.0,0.0,59.199999999999996,48.4,0.0,0.0,0.0,0.0
69.6,25.2,42.8,7.3999999999999995,32.4,2.1999999999999997,14.2,0.0
3.0,0.0,55.00000000000001,38.0,3.0,0.0,0.0,0.0
33.800000000000004,0.0,48.8,24.0,25.6,0.0,0.0,0.0
16.2,0.0,51.6,36.6,15.0,0.0,0.0,0.0
30.2,88.4,50.6,9.8,17.599999999999998,9.8,25.6,0.0
13.0,0.0,51.800000000000004,35.0,11.799999999999999,0.0,0.0,0.0
79.2,2.0,27.200000000000003,5.2,26.6,0.0,0.6,0.0
26.6,0.0,50.0,32.800000000000004,22.400000000000002,0.0,0.0,0.0
5.2,0.0,54.800000000000004,40.8,5.2,0.0,0.0,0.0
0.8,0.0,56.2,44.2,0.8,0.0,0.0,0.0
1.0,0.0,56.2,42.8,1.0,0.0,0.0,0.0
38.800000000000004,39.6,48.0,13.200000000000001,27.0,12.4,6.800000000000001,0.0
89.60000000000001,100.0,18.0,0.2,18.0,0.2,89.60000000000001,0.0
0.0,5.0,60.4,49.4,0.0,5.0,0.0,0.0
24.2,0.0,51.2,34.2,21.4,0.0,0.0,0.0
9.6,0.0,52.6,34.0,8.4,0.0,0.0,0.0
14.000000000000002,15.6,51.4,22.6,10.2,9.2,0.8,0.0
0.0,0.0,61.0,53.6,0.0,0.0,0.0,0.0
78.8,100.0,30.4,3.4000000000000004,29.4,3.4000000000000004,78.8,0.0
8.799999999999999,0.0,52.800000000000004,37.6,7.8,0.0,0.0,0.0
0.0,0.0,58.199999999999996,46.400000000000006,0.0,0.0,0.0,0.0
84.2,100.0,35.0,0.2,31.2,0.2,84.2,0.0
30.4,57.599999999999994,48.6,11.200000000000001,18.6,11.200000000000001,15.4,0.0
1.0,37.4,55.800000000000004,27.200000000000003,0.6,25.4,1.0,0.4
0.0,0.0,58.4,44.0,0.0,0.0,0.0,0.0
52.2,0.0,43.8,14.2,32.2,0.0,0.0,0.0
12.4,0.0,52.2,38.6,11.4,0.0,0.0,0.0
0.0,37.8,63.6,49.4,0.0,36.4,0.0,0.0
63.4,100.0,39.6,2.6,31.8,2.6,63.4,0.0
36.6,100.0,47.8,7.000000000000001,14.799999999999999,7.000000000000001,36.6,0.0
56.39999999999999,100.0,42.6,5.2,24.4,5.2,56.39999999999999,0.0
0.8,0.0,56.2,40.8,0.8,0.0,0.0,0.0
39.4,75.0,47.4,6.0,19.2,6.0,33.800000000000004,0.0
64.60000000000001,46.0,42.199999999999996,7.000000000000001,32.6,7.000000000000001,24.2,0.0
0.0,100.0,61.8,12.0,0.0,12.0,0.0,0.0
0.0,0.0,57.99999999999999,43.8,0.0,0.0,0.0,0.0
3.2,100.0,53.2,12.2,1.0,12.2,3.2,0.0
0.0,0.0,62.0,57.599999999999994,0.0,0.0,0.0,0.0
0.6,0.0,56.39999999999999,42.199999999999996,0.6,0.0,0.0,0.0
20.8,0.0,51.0,32.6,18.4,0.0,0.0,0.0
23.0,0.0,50.8,27.6,19.2,0.0,0.0,0.0
49.4,0.0,47.8,17.8,32.2,0.0,0.0,0.0
0.0,0.6,59.0,43.0,0.0,0.6,0.0,0.0
14.6,0.0,51.4,28.799999999999997,12.8,0.0,0.0,0.0
10.8,0.0,51.6,27.6,9.4,0.0,0.0,0.0
95.8,100.0,12.4,0.0,12.4,0.0,95.8,0.0
0.0,20.8,60.199999999999996,46.0,0.0,20.8,0.0,0.0
0.0,29.4,56.8,30.599999999999998,0.0,26.0,0.0,0.0
0.0,0.0,59.599999999999994,48.6,0.0,0.0,0.0,0.0
55.400000000000006,13.0,43.4,12.0,32.6,1.4000000000000001,3.5999999999999996,0.0
0.0,100.0,60.0,12.4,0.0,12.4,0.0,0.0
57.99999999999999,100.0,39.800000000000004,2.8000000000000003,21.8,2.8000000000000003,57.99999999999999,0.0
0.0,0.0,62.6,55.60000000000001,0.0,0.0,0.0,0.0
0.0,0.0,58.599999999999994,45.6,0.0,0.0,0.0,0.0
1.7999999999999998,0.0,55.2,41.6,1.7999999999999998,0.0,0.0,0.0
4.6,13.4,52.400000000000006,25.6,3.4000000000000004,10.0,0.6,0.0
0.0,0.0,60.0,52.6,0.0,0.0,0.0,0.0
96.0,100.0,0.0,0.0,0.0,0.0,96.0,0.0
0.8,0.0,56.2,40.6,0.8,0.0,0.0,0.0
0.0,0.0,58.8,43.2,0.0,0.0,0.0,0.0
5.2,0.0,53.400000000000006,35.8,4.2,0.0,0.0,0.0
0.0,0.0,59.4,49.8,0.0,0.0,0.0,0.0
0.0,100.0,60.8,13.600000000000001,0.0,13.600000000000001,0.0,0.0
0.0,0.0,57.4,40.400000000000006,0.0,0.0,0.0,0.0
0.8,0.0,55.60000000000001,39.2,0.8,0.0,0.0,0.0
49.2,6.800000000000001,38.800000000000004,22.6,31.8,0.0,0.0,0.0
60.6,0.0,43.6,12.2,32.4,0.0,0.0,0.0
74.0,76.0,22.6,3.4000000000000004,20.4,3.4000000000000004,53.0,0.0
0.0,2.0,59.8,46.2,0.0,2.0,0.0,0.0
54.400000000000006,2.1999999999999997,43.6,13.200000000000001,32.6,0.0,0.4,0.0
0.0,48.199999999999996,57.8,26.400000000000002,0.0,26.400000000000002,0.0,0.0
84.8,100.0,32.0,0.2,28.599999999999998,0.2,84.8,0.0
0.0,0.0,59.8,51.2,0.0,0.0,0.0,0.0
22.8,0.0,50.8,34.4,20.8,0.0,0.0,0.0
29.599999999999998,0.0,50.4,29.2,24.6,0.0,0.0,0.0
11.0,10.4,52.2,25.8,9.0,7.6,0.4,0.0
0.0,57.4,59.8,23.799999999999997,0.0,23.799999999999997,0.0,0.0
55.60000000000001,100.0,45.800000000000004,6.800000000000001,30.8,6.800000000000001,55.60000000000001,0.0
29.599999999999998,0.2,50.0,23.0,22.2,0.2,0.0,0.0
39.6,0.0,48.4,22.0,28.000000000000004,0.0,0.0,0.0
37.6,100.0,50.8,7.199999999999999,24.0,7.199999999999999,37.6,0.0
3.5999999999999996,100.0,56.2,10.0,1.0,10.0,3.5999999999999996,0.0
80.4,100.0,27.0,1.0,23.200000000000003,1.0,80.4,0.0
6.0,100.0,55.2,9.6,1.0,9.6,6.0,0.0
39.6,0.0,47.199999999999996,24.0,28.199999999999996,0.0,0.0,0.0
0.8,0.0,56.00000000000001,42.0,0.8,0.0,0.0,0.0
57.4,1.2,44.800000000000004,12.0,34.0,0.0,0.4,0.0
0.0,0.2,59.4,46.0,0.0,0.2,0.0,0.0
0.0,22.2,62.2,50.2,0.0,22.2,0.0,0.0
0.0,0.0,61.8,56.599999999999994,0.0,0.0,0.0,0.0
1.2,0.0,55.2,32.0,1.2,0.0,0.0,0.0
0.0,0.0,56.99999999999999,41.199999999999996,0.0,0.0,0.0,0.0
26.8,0.0,50.2,31.8,22.6,0.0,0.0,0.0
0.8,0.0,56.2,41.4,0.8,0.0,0.0,0.0
4.3999999999999995,0.0,54.6,37.0,4.2,0.0,0.0,0.0
43.8,0.0,47.0,17.8,28.999999999999996,0.0,0.0,0.0
0.0,0.0,56.99999999999999,44.800000000000004,0.0,0.0,0.0,0.0
58.599999999999994,100.0,45.6,7.000000000000001,32.4,7.000000000000001,58.599999999999994,0.0
78.60000000000001,100.0,30.8,3.4000000000000004,29.799999999999997,3.4000000000000004,78.60000000000001,0.0
18.0,0.0,51.2,32.2,16.6,0.0,0.0,0.0
75.4,100.0,36.4,1.7999999999999998,32.6,1.7999999999999998,75.4,0.0
0.0,0.0,57.199999999999996,43.6,0.0,0.0,0.0,0.0
0.0,1.6,60.0,43.8,0.0,1.6,0.0,0.0
4.8,0.0,54.6,39.0,4.8,0.0,0.0,0.0
61.4,100.0,43.0,7.000000000000001,33.2,7.000000000000001,61.4,0.0
24.0,0.0,50.8,33.4,21.0,0.0,0.0,0.0
0.0,0.0,57.8,43.8,0.0,0.0,0.0,0.0
61.4,100.0,44.2,1.6,25.2,1.6,61.4,0.0
83.2,72.0,34.0,2.8000000000000003,32.0,2.8000000000000003,57.4,0.0
90.8,100.0,3.4000000000000004,0.0,3.4000000000000004,0.0,90.8,0.0
0.0,0.0,56.8,37.6,0.0,0.0,0.0,0.0
19.400000000000002,0.0,51.6,36.8,18.2,0.0,0.0,0.0
36.6,0.0,47.8,23.799999999999997,26.8,0.0,0.0,0.0
89.2,54.6,6.800000000000001,1.6,6.800000000000001,1.6,46.0,0.0
36.199999999999996,8.200000000000001,48.199999999999996,16.6,26.400000000000002,2.1999999999999997,0.8,0.0
0.0,4.0,57.99999999999999,30.0,0.0,4.0,0.0,0.0
0.0,0.0,59.8,53.2,0.0,0.0,0.0,0.0
5.6000000000000005,0.0,54.0,37.4,5.4,0.0,0.0,0.0
22.0,100.0,52.0,10.2,12.2,10.2,22.0,0.0
36.6,32.2,49.2,13.8,25.4,11.200000000000001,6.2,0.0
19.2,0.0,51.4,34.0,17.8,0.0,0.0,0.0
40.2,0.0,50.0,17.2,28.199999999999996,0.0,0.0,0.0
0.0,100.0,62.2,13.4,0.0,13.4,0.0,0.0
16.8,100.0,50.4,7.000000000000001,2.0,7.000000000000001,16.8,0.0
16.400000000000002,56.39999999999999,51.2,13.4,9.0,13.4,11.0,0.0
5.4,100.0,55.400000000000006,10.2,0.8,10.2,5.4,0.0
0.8,0.0,56.00000000000001,42.6,0.8,0.0,0.0,0.0
63.4,0.4,42.0,8.799999999999999,32.2,0.0,0.0,0.0
62.8,74.4,43.2,6.800000000000001,33.0,6.800000000000001,42.0,0.0
45.0,100.0,48.4,9.0,26.200000000000003,9.0,45.0,0.0
2.0,8.4,54.400000000000006,28.199999999999996,1.4000000000000001,7.000000000000001,0.6,0.2
17.0,100.0,53.800000000000004,3.4000000000000004,2.8000000000000003,3.4000000000000004,17.0,0.0
0.0,100.0,60.4,12.2,0.0,12.2,0.0,0.0
0.0,40.2,62.6,47.4,0.0,37.8,0.0,0.0
0.0,100.0,62.2,15.4,0.0,15.4,0.0,0.0
0.0,0.0,59.8,50.8,0.0,0.0,0.0,0.0
20.4,0.0,51.6,30.0,18.2,0.0,0.0,0.0
77.2,63.2,31.6,2.1999999999999997,29.799999999999997,2.1999999999999997,43.8,0.0
0.0,0.0,57.8,43.0,0.0,0.0,0.0,0.0
0.0,0.6,59.4,44.800000000000004,0.0,0.6,0.0,0.0
47.199999999999996,1.6,46.6,14.000000000000002,30.4,0.0,0.0,0.0
56.00000000000001,0.0,45.0,14.2,31.2,0.0,0.0,0.0
0.0,0.0,58.199999999999996,45.6,0.0,0.0,0.0,0.0
0.0,0.0,56.99999999999999,38.6,0.0,0.0,0.0,0.0
0.0,0.0,57.199999999999996,42.0,0.0,0.0,0.0,0.0
0.8,100.0,57.599999999999994,11.200000000000001,0.6,11.200000000000001,0.8,0.0
0.0,0.0,59.4,48.199999999999996,0.0,0.0,0.0,0.0
0.8,0.0,56.00000000000001,40.6,0.8,0.0,0.0,0.0
1.0,47.199999999999996,56.2,24.8,1.0,24.6,1.0,0.8
0.8,0.0,56.00000000000001,43.0,0.8,0.0,0.0,0.0
33.4,0.0,48.6,27.800000000000004,25.8,0.0,0.0,0.0
37.8,37.0,49.2,13.200000000000001,26.400000000000002,12.0,7.3999999999999995,0.0
0.0,100.0,59.599999999999994,15.8,0.0,15.8,0.0,0.0
93.8,100.0,19.6,0.2,19.6,0.2,93.8,0.0
0.0,0.0,59.8,50.8,0.0,0.0,0.0,0.0
57.599999999999994,7.8,44.0,11.799999999999999,34.0,0.8,3.2,0.0
52.800000000000004,39.4,43.8,11.0,31.8,10.2,15.6,0.0
2.1999999999999997,0.0,55.400000000000006,41.8,2.1999999999999997,0.0,0.0,0.0
14.399999999999999,3.8,51.4,25.4,11.4,2.6,0.0,0.0
19.400000000000002,0.0,51.4,35.8,17.8,0.0,0.0,0.0
72.0,100.0,35.8,2.8000000000000003,31.0,2.8000000000000003,72.0,0.0
1.2,100.0,56.99999999999999,9.8,0.4,9.8,1.2,0.0
48.6,43.4,43.8,12.0,31.0,12.0,11.0,0.0
17.599999999999998,0.0,51.4,34.599999999999994,16.2,0.0,0.0,0.0
41.4,82.6,47.199999999999996,6.6000000000000005,20.599999999999998,6.6000000000000005,33.800000000000004,0.0
5.2,100.0,54.400000000000006,10.8,0.8,10.8,5.2,0.0
40.6,0.0,49.0,16.8,28.599999999999998,0.0,0.0,0.0
0.0,4.6,62.2,52.6,0.0,4.2,0.0,0.0
5.800000000000001,0.0,54.800000000000004,42.0,5.800000000000001,0.0,0.0,0.0
0.8,100.0,57.99999999999999,12.4,0.6,12.4,0.8,0.0
53.0,100.0,46.6,5.800000000000001,31.6,5.800000000000001,53.0,0.0
0.0,100.0,62.2,14.399999999999999,0.0,14.399999999999999,0.0,0.0
44.4,50.4,46.6,10.6,26.0,10.2,23.599999999999998,0.0
85.0,100.0,23.0,1.6,22.8,1.6,85.0,0.0
1.7999999999999998,0.0,55.60000000000001,40.400000000000006,1.7999999999999998,0.0,0.0,0.0
33.0,0.0,49.8,27.6,25.4,0.0,0.0,0.0
67.0,8.4,39.6,6.800000000000001,32.0,0.8,4.0,0.0
0.4,0.0,56.599999999999994,39.800000000000004,0.4,0.0,0.0,0.0
0.2,100.0,59.199999999999996,8.799999999999999,0.2,8.799999999999999,0.2,0.0
0.0,100.0,60.6,10.4,0.0,10.4,0.0,0.0
0.0,0.4,56.39999999999999,35.6,0.0,0.4,0.0,0.0
0.0,0.0,60.4,51.6,0.0,0.0,0.0,0.0
0.0,8.200000000000001,59.8,46.6,0.0,8.200000000000001,0.0,0.0
0.0,0.0,60.4,54.400000000000006,0.0,0.0,0.0,0.0
20.599999999999998,0.0,51.6,36.4,19.400000000000002,0.0,0.0,0.0
0.0,57.8,64.60000000000001,31.8,0.0,31.8,0.0,0.0
0.0,100.0,59.8,13.200000000000001,0.0,13.200000000000001,0.0,0.0
0.0,4.8,60.6,50.2,0.0,4.8,0.0,0.0
0.0,18.2,60.199999999999996,42.199999999999996,0.0,18.2,0.0,0.0
0.0,0.0,59.199999999999996,46.0,0.0,0.0,0.0,0.0
12.0,0.0,52.800000000000004,40.400000000000006,11.200000000000001,0.0,0.0,0.0
7.199999999999999,0.0,55.00000000000001,41.6,7.199999999999999,0.0,0.0,0.0
0.0,0.0,58.199999999999996,47.199999999999996,0.0,0.0,0.0,0.0
0.0,100.0,58.8,10.8,0.0,10.8,0.0,0.0
0.0,0.0,57.8,42.8,0.0,0.0,0.0,0.0
6.2,100.0,54.800000000000004,8.799999999999999,0.2,8.799999999999999,6.2,0.0
28.000000000000004,100.0,51.0,7.199999999999999,15.2,7.199999999999999,28.000000000000004,0.0
0.0,0.0,60.199999999999996,51.2,0.0,0.0,0.0,0.0
54.2,38.0,42.4,10.4,31.8,8.4,14.399999999999999,0.0
39.0,0.0,47.199999999999996,25.4,28.4,0.0,0.0,0.0
26.0,0.0,50.2,32.800000000000004,22.400000000000002,0.0,0.0,0.0
24.2,0.0,50.4,28.000000000000004,20.599999999999998,0.0,0.0,0.0
39.800000000000004,0.0,47.4,22.8,28.999999999999996,0.0,0.0,0.0
70.8,100.0,35.6,3.2,30.599999999999998,3.2,70.8,0.0
0.8,0.0,55.800000000000004,41.0,0.8,0.0,0.0,0.0
39.4,0.0,47.199999999999996,24.4,28.199999999999996,0.0,0.0,0.0
36.8,0.0,48.199999999999996,25.2,27.0,0.0,0.0,0.0
0.0,41.4,60.0,39.800000000000004,0.0,35.4,0.0,0.0
0.4,100.0,60.8,9.6,0.0,9.6,0.4,0.0
0.0,0.6,57.4,38.2,0.0,0.6,0.0,0.0
0.0,0.0,59.0,43.0,0.0,0.0,0.0,0.0
35.199999999999996,0.0,48.199999999999996,26.6,26.0,0.0,0.0,0.0
0.0,0.0,59.599999999999994,51.2,0.0,0.0,0.0,0.0
96.0,100.0,3.2,0.0,3.2,0.0,96.0,0.0
0.0,100.0,50.4,8.799999999999999,0.0,8.799999999999999,0.0,0.0
90.4,100.0,21.6,0.0,21.2,0.0,90.4,0.0
1.2,0.0,55.800000000000004,35.0,1.2,0.0,0.0,0.0
0.0,73.8,60.0,20.599999999999998,0.0,20.599999999999998,0.0,0.0
0.8,0.0,56.00000000000001,41.0,0.8,0.0,0.0,0.0
15.0,8.200000000000001,51.6,23.200000000000003,12.2,3.8,0.6,0.0
9.6,0.0,52.400000000000006,39.0,8.799999999999999,0.0,0.0,0.0
