NPV_a,NPV_b,PreyDeficit,PredatorDeficit,NPV_a and Prey Def.,NPV_b and Predator Def.,NPV_a and NPV_b,All criteria
0.4,0.0,56.599999999999994,43.8,0.4,0.0,0.0,0.0
0.0,0.0,59.0,46.0,0.0,0.0,0.0,0.0
69.0,88.4,35.8,6.0,28.999999999999996,6.0,62.2,0.0
21.2,0.0,51.2,35.0,19.400000000000002,0.0,0.0,0.0
4.8,0.0,55.00000000000001,40.0,4.8,0.0,0.0,0.0
31.8,100.0,47.8,1.7999999999999998,1.6,1.7999999999999998,31.8,0.0
22.8,0.0,50.4,28.199999999999996,19.6,0.0,0.0,0.0
0.0,0.0,60.0,49.8,0.0,0.0,0.0,0.0
38.6,100.0,50.4,7.3999999999999995,22.400000000000002,7.3999999999999995,38.6,0.0
0.0,0.0,58.599999999999994,49.0,0.0,0.0,0.0,0.0
0.8,0.0,56.00000000000001,38.800000000000004,0.8,0.0,0.0,0.0
0.0,0.0,58.8,44.4,0.0,0.0,0.0,0.0
0.0,100.0,60.8,11.0,0.0,11.0,0.0,0.0
18.4,66.60000000000001,52.6,4.8,4.3999999999999995,4.8,18.4,0.0
0.8,0.0,56.2,41.199999999999996,0.8,0.0,0.0,0.0
25.2,100.0,54.2,7.199999999999999,14.000000000000002,7.199999999999999,25.2,0.0
0.0,25.6,60.8,47.8,0.0,25.4,0.0,0.0
28.799999999999997,22.0,49.6,16.6,20.4,8.0,2.4,0.0
0.0,100.0,61.0,11.200000000000001,0.0,11.200000000000001,0.0,0.0
62.2,33.4,43.2,8.0,31.8,7.000000000000001,15.2,0.0
40.2,0.0,48.4,23.200000000000003,29.4,0.0,0.0,0.0
37.2,100.0,43.8,3.0,7.3999999999999995,3.0,37.2,0.0
0.0,0.0,60.4,49.0,0.0,0.0,0.0,0.0
37.6,18.6,49.0,14.6,26.200000000000003,5.6000000000000005,2.4,0.0
35.4,0.0,47.8,27.0,26.200000000000003,0.0,0.0,0.0
36.4,0.0,47.599999999999994,27.0,26.8,0.0,0.0,0.0
0.0,5.800000000000001,60.4,47.8,0.0,4.8,0.0,0.0
50.2,100.0,48.0,4.3999999999999995,29.799999999999997,4.3999999999999995,50.2,0.0
36.199999999999996,0.0,47.8,25.2,27.200000000000003,0.0,0.0,0.0
23.200000000000003,0.0,50.8,29.799999999999997,20.200000000000003,0.0,0.0,0.0
73.6,35.4,33.6,6.800000000000001,30.4,3.4000000000000004,23.599999999999998,0.0
21.6,0.0,51.6,33.0,19.8,0.0,0.0,0.0
94.6,100.0,19.2,0.2,19.2,0.2,94.6,0.0
56.00000000000001,0.0,45.4,13.8,33.2,0.0,0.0,0.0
4.8,100.0,58.4,8.4,0.8,8.4,4.8,0.0
0.0,62.6,59.199999999999996,19.400000000000002,0.0,19.400000000000002,0.0,0.0
1.4000000000000001,46.0,56.00000000000001,25.2,1.4000000000000001,25.0,1.2,1.0
0.0,0.0,57.8,43.0,0.0,0.0,0.0,0.0
2.4,0.0,53.800000000000004,30.0,1.4000000000000001,0.0,0.0,0.0
13.200000000000001,0.0,52.0,33.800000000000004,11.799999999999999,0.0,0.0,0.0
0.0,92.60000000000001,66.0,19.2,0.0,19.2,0.0,0.0
58.599999999999994,10.8,40.0,9.6,30.599999999999998,0.8,0.0,0.0
2.0,100.0,57.599999999999994,9.2,0.2,9.2,2.0,0.0
0.0,99.4,60.0,17.0,0.0,17.0,0.0,0.0
0.8,0.0,55.00000000000001,33.2,0.8,0.0,0.0,0.0
19.8,0.0,51.4,36.199999999999996,18.4,0.0,0.0,0.0
0.0,0.0,58.599999999999994,47.4,0.0,0.0,0.0,0.0
35.4,56.99999999999999,48.8,11.200000000000001,23.200000000000003,11.200000000000001,16.6,0.0
90.4,100.0,6.2,0.0,6.0,0.0,90.4,0.0
0.0,0.0,57.199999999999996,45.0,0.0,0.0,0.0,0.0
0.0,0.0,59.8,50.0,0.0,0.0,0.0,0.0
60.199999999999996,100.0,48.199999999999996,2.4,27.200000000000003,2.4,60.199999999999996,0.0
42.4,39.4,46.400000000000006,11.200000000000001,23.799999999999997,11.0,13.200000000000001,0.0
63.800000000000004,100.0,42.199999999999996,5.4,32.4,5.4,63.800000000000004,0.0
92.60000000000001,100.0,20.4,0.2,20.4,0.2,92.60000000000001,0.0
0.8,0.0,56.39999999999999,45.0,0.8,0.0,0.0,0.0
9.2,0.0,51.800000000000004,31.8,8.0,0.0,0.0,0.0
46.6,100.0,42.4,2.0,12.0,2.0,46.6,0.0
75.0,100.0,36.8,5.4,30.599999999999998,5.4,75.0,0.0
69.19999999999999,100.0,38.0,4.2,31.4,4.2,69.19999999999999,0.0
10.2,0.0,52.800000000000004,40.0,9.6,0.0,0.0,0.0
0.0,0.0,60.6,54.400000000000006,0.0,0.0,0.0,0.0
79.4,100.0,40.0,0.4,33.2,0.4,79.4,0.0
0.6,0.0,56.2,37.2,0.6,0.0,0.0,0.0
5.4,0.0,54.0,38.2,5.0,0.0,0.0,0.0
30.599999999999998,0.0,49.6,29.599999999999998,24.2,0.0,0.0,0.0
6.800000000000001,0.0,54.800000000000004,40.0,6.800000000000001,0.0,0.0,0.0
71.39999999999999,100.0,36.6,0.4,22.6,0.4,71.39999999999999,0.0
0.0,0.0,59.599999999999994,41.0,0.0,0.0,0.0,0.0
93.4,100.0,16.6,0.0,16.6,0.0,93.4,0.0
0.0,0.0,59.0,46.0,0.0,0.0,0.0,0.0
0.0,100.0,64.8,10.2,0.0,10.2,0.0,0.0
88.0,100.0,10.8,0.4,10.8,0.4,88.0,0.0
4.3999999999999995,50.8,52.6,18.6,2.0,18.6,3.8,0.0
26.200000000000003,0.0,50.4,32.800000000000004,22.400000000000002,0.0,0.0,0.0
0.0,100.0,59.0,11.4,0.0,11.4,0.0,0.0
0.0,100.0,59.4,11.799999999999999,0.0,11.799999999999999,0.0,0.0
31.4,0.0,50.4,29.799999999999997,25.2,0.0,0.0,0.0
0.4,100.0,59.0,9.2,0.2,9.2,0.4,0.0
73.2,100.0,37.0,2.1999999999999997,31.0,2.1999999999999997,73.2,0.0
59.4,0.0,44.4,10.0,32.6,0.0,0.0,0.0
7.3999999999999995,7.8,51.800000000000004,26.6,6.0,5.800000000000001,0.0,0.0
0.6,0.2,56.00000000000001,32.2,0.6,0.2,0.0,0.0
94.39999999999999,100.0,19.8,0.2,19.8,0.2,94.39999999999999,0.0
48.8,73.2,44.800000000000004,5.2,27.0,5.2,32.6,0.0
0.0,73.0,59.4,19.400000000000002,0.0,19.400000000000002,0.0,0.0
0.0,0.0,57.199999999999996,46.2,0.0,0.0,0.0,0.0
32.0,0.0,49.4,28.999999999999996,24.8,0.0,0.0,0.0
0.0,0.0,56.599999999999994,43.0,0.0,0.0,0.0,0.0
0.0,0.0,56.599999999999994,45.800000000000004,0.0,0.0,0.0,0.0
0.0,100.0,60.0,11.4,0.0,11.4,0.0,0.0
0.2,0.0,56.599999999999994,34.4,0.2,0.0,0.0,0.0
40.0,0.0,48.8,23.400000000000002,29.4,0.0,0.0,0.0
92.80000000000001,100.0,19.0,0.8,19.0,0.8,92.80000000000001,0.0
19.2,0.0,51.6,35.0,18.0,0.0,0.0,0.0
1.0,0.0,55.800000000000004,37.8,1.0,0.0,0.0,0.0
8.799999999999999,0.0,53.0,37.4,7.8,0.0,0.0,0.0
26.0,10.4,50.4,19.6,19.2,3.4000000000000004,0.0,0.0
16.8,0.0,51.6,32.6,15.4,0.0,0.0,0.0
0.4,0.0,56.599999999999994,44.6,0.4,0.0,0.0,0.0
0.6,5.6000000000000005,56.2,33.800000000000004,0.6,4.2,0.0,0.0
0.0,0.0,59.8,50.0,0.0,0.0,0.0,0.0
0.0,0.0,58.8,47.8,0.0,0.0,0.0,0.0
49.2,6.4,46.800000000000004,12.0,30.599999999999998,0.0,0.4,0.0
60.199999999999996,20.8,38.4,7.8,29.4,2.1999999999999997,3.8,0.0
21.4,11.0,50.8,20.0,15.0,4.6,0.4,0.0
0.0,0.0,57.8,44.800000000000004,0.0,0.0,0.0,0.0
0.0,0.0,59.4,45.800000000000004,0.0,0.0,0.0,0.0
0.8,0.0,55.800000000000004,37.6,0.8,0.0,0.0,0.0
89.4,100.0,9.6,1.6,9.6,1.6,89.4,0.0
19.400000000000002,0.0,51.0,34.2,17.8,0.0,0.0,0.0
52.0,0.0,45.2,19.400000000000002,31.6,0.0,0.0,0.0
27.6,1.0,50.4,23.0,21.2,0.8,0.0,0.0
16.400000000000002,0.0,51.4,37.4,15.0,0.0,0.0,0.0
40.2,0.0,47.8,21.6,27.800000000000004,0.0,0.0,0.0
88.6,82.0,5.4,2.0,5.4,2.0,72.6,0.0
0.0,23.200000000000003,59.4,40.2,0.0,23.0,0.0,0.0
28.199999999999996,0.0,50.0,31.4,23.200000000000003,0.0,0.0,0.0
0.4,0.0,56.599999999999994,39.4,0.4,0.0,0.0,0.0
0.2,0.0,56.39999999999999,35.199999999999996,0.2,0.0,0.0,0.0
26.6,13.600000000000001,49.6,18.4,18.8,5.4,1.4000000000000001,0.0
57.4,100.0,46.0,7.3999999999999995,31.6,7.3999999999999995,57.4,0.0
0.0,0.0,59.599999999999994,45.4,0.0,0.0,0.0,0.0
0.0,100.0,31.6,9.6,0.0,9.6,0.0,0.0
0.0,100.0,59.599999999999994,11.600000000000001,0.0,11.600000000000001,0.0,0.0
54.400000000000006,100.0,41.4,2.4,24.6,2.4,54.400000000000006,0.0
0.0,0.0,57.8,45.800000000000004,0.0,0.0,0.0,0.0
33.6,0.0,49.2,22.6,25.4,0.0,0.0,0.0
9.0,68.8,53.6,12.8,4.0,12.8,9.0,0.0
87.8,99.4,18.6,0.8,18.6,0.8,87.2,0.0
5.6000000000000005,0.0,52.800000000000004,33.4,4.6,0.0,0.0,0.0
19.8,0.0,51.4,33.6,18.0,0.0,0.0,0.0
0.8,0.0,56.39999999999999,44.800000000000004,0.8,0.0,0.0,0.0
52.6,100.0,47.0,7.8,30.8,7.8,52.6,0.0
0.6,0.0,56.599999999999994,42.4,0.6,0.0,0.0,0.0
58.4,79.2,39.0,6.0,29.2,6.0,44.4,0.0
0.0,0.0,57.199999999999996,46.6,0.0,0.0,0.0,0.0
1.0,100.0,56.39999999999999,13.200000000000001,0.4,13.200000000000001,1.0,0.0
39.800000000000004,67.2,48.8,10.0,22.6,10.0,25.2,0.0
0.0,0.0,59.4,45.800000000000004,0.0,0.0,0.0,0.0
32.0,66.4,48.0,9.0,17.8,9.0,23.200000000000003,0.0
0.0,0.0,59.599999999999994,45.6,0.0,0.0,0.0,0.0
4.2,0.0,55.00000000000001,42.199999999999996,4.2,0.0,0.0,0.0
9.8,0.0,53.0,38.6,9.0,0.0,0.0,0.0
83.39999999999999,100.0,31.0,2.6,26.8,2.6,83.39999999999999,0.0
0.0,54.2,60.4,33.0,0.0,33.0,0.0,0.0
16.6,100.0,51.800000000000004,8.0,4.2,8.0,16.6,0.0
68.4,7.6,39.0,7.000000000000001,32.0,0.8,3.5999999999999996,0.0
0.0,26.6,61.8,49.0,0.0,20.200000000000003,0.0,0.0
90.4,100.0,21.8,0.6,21.6,0.6,90.4,0.0
40.400000000000006,0.0,48.6,21.4,28.999999999999996,0.0,0.0,0.0
0.0,0.0,58.4,48.8,0.0,0.0,0.0,0.0
47.599999999999994,0.0,46.0,16.2,30.4,0.0,0.0,0.0
65.0,97.39999999999999,42.199999999999996,6.0,32.800000000000004,6.0,63.0,0.0
0.0,0.0,58.8,41.8,0.0,0.0,0.0,0.0
48.199999999999996,0.2,45.6,15.0,30.8,0.0,0.0,0.0
40.0,1.0,48.6,17.2,29.4,0.0,0.0,0.0
3.0,0.0,55.00000000000001,39.2,3.0,0.0,0.0,0.0
8.200000000000001,0.0,53.0,37.0,7.3999999999999995,0.0,0.0,0.0
79.4,100.0,31.4,1.7999999999999998,30.0,1.7999999999999998,79.4,0.0
0.0,0.0,56.99999999999999,40.2,0.0,0.0,0.0,0.0
5.0,100.0,55.800000000000004,9.2,0.4,9.2,5.0,0.0
79.0,2.4,30.4,6.2,27.0,0.0,1.7999999999999998,0.0
65.4,6.2,32.6,10.4,29.4,0.0,0.0,0.0
22.0,100.0,53.2,6.4,3.5999999999999996,6.4,22.0,0.0
0.0,0.0,58.599999999999994,46.0,0.0,0.0,0.0,0.0
25.4,100.0,51.800000000000004,7.8,15.4,7.8,25.4,0.0
27.0,5.800000000000001,50.6,21.6,20.4,2.8000000000000003,0.0,0.0
8.799999999999999,67.80000000000001,52.800000000000004,12.6,3.0,12.6,8.799999999999999,0.0
51.0,100.0,42.8,5.2,21.4,5.2,51.0,0.0
42.199999999999996,0.0,47.0,22.2,28.4,0.0,0.0,0.0
0.0,7.3999999999999995,59.599999999999994,43.6,0.0,7.3999999999999995,0.0,0.0
4.0,0.0,54.400000000000006,37.0,3.8,0.0,0.0,0.0
0.0,26.0,63.800000000000004,51.4,0.0,26.0,0.0,0.0
0.0,100.0,60.6,10.2,0.0,10.2,0.0,0.0
0.4,0.0,56.2,39.6,0.4,0.0,0.0,0.0
0.0,0.0,61.4,55.2,0.0,0.0,0.0,0.0
0.0,43.2,59.599999999999994,37.0,0.0,34.0,0.0,0.0
69.19999999999999,57.8,38.2,4.2,32.0,4.2,33.6,0.0
16.0,0.0,51.6,37.6,14.799999999999999,0.0,0.0,0.0
0.8,0.0,56.00000000000001,40.8,0.8,0.0,0.0,0.0
0.0,2.4,59.8,46.2,0.0,2.4,0.0,0.0
34.0,0.0,48.8,26.8,25.2,0.0,0.0,0.0
0.0,0.0,56.99999999999999,44.4,0.0,0.0,0.0,0.0
19.400000000000002,47.8,50.4,18.2,13.600000000000001,18.2,6.0,0.0
0.0,59.0,60.199999999999996,25.8,0.0,25.8,0.0,0.0
0.0,71.39999999999999,62.2,22.6,0.0,22.6,0.0,0.0
0.8,56.8,57.199999999999996,20.4,0.6,20.4,0.8,0.6
34.599999999999994,0.0,50.4,21.6,24.0,0.0,0.0,0.0
0.0,0.0,60.0,49.8,0.0,0.0,0.0,0.0
1.0,0.0,55.60000000000001,40.8,1.0,0.0,0.0,0.0
32.0,100.0,49.8,9.2,18.0,9.2,32.0,0.0
58.4,8.4,39.0,11.4,31.2,0.0,0.8,0.0
0.0,100.0,59.4,13.200000000000001,0.0,13.200000000000001,0.0,0.0
0.0,0.8,57.599999999999994,38.800000000000004,0.0,0.8,0.0,0.0
1.7999999999999998,4.3999999999999995,53.800000000000004,30.4,0.8,4.0,0.0,0.0
33.2,0.0,49.4,28.599999999999998,25.4,0.0,0.0,0.0
18.0,0.0,51.6,36.0,16.8,0.0,0.0,0.0
49.0,100.0,45.0,5.800000000000001,22.2,5.800000000000001,49.0,0.0
40.2,0.0,47.599999999999994,25.4,29.799999999999997,0.0,0.0,0.0
59.4,100.0,43.6,6.0,32.6,6.0,59.4,0.0
0.0,100.0,66.2,10.4,0.0,10.4,0.0,0.0
32.0,0.0,50.0,23.200000000000003,24.4,0.0,0.0,0.0
21.0,0.0,52.2,33.2,19.8,0.0,0.0,0.0
2.0,0.0,55.60000000000001,41.199999999999996,2.0,0.0,0.0,0.0
40.0,0.6,48.8,16.6,28.599999999999998,0.0,0.0,0.0
71.39999999999999,100.0,39.0,1.2,26.200000000000003,1.2,71.39999999999999,0.0
0.0,0.0,56.99999999999999,44.0,0.0,0.0,0.0,0.0
58.199999999999996,28.4,44.6,8.6,31.8,4.2,10.4,0.0
80.60000000000001,100.0,38.2,0.4,32.6,0.4,80.60000000000001,0.0
2.8000000000000003,0.0,54.6,36.199999999999996,2.8000000000000003,0.0,0.0,0.0
90.60000000000001,100.0,25.8,1.2,25.8,1.2,90.60000000000001,0.0
1.2,0.0,55.60000000000001,40.6,1.2,0.0,0.0,0.0
45.4,0.0,47.0,17.4,29.799999999999997,0.0,0.0,0.0
0.0,0.0,57.199999999999996,45.0,0.0,0.0,0.0,0.0
41.6,0.0,47.8,21.2,27.200000000000003,0.0,0.0,0.0
0.0,0.0,57.8,43.0,0.0,0.0,0.0,0.0
35.4,0.0,49.0,18.2,22.6,0.0,0.0,0.0
0.4,0.0,56.39999999999999,43.4,0.4,0.0,0.0,0.0
74.6,100.0,36.0,2.8000000000000003,32.2,2.8000000000000003,74.6,0.0
0.0,0.0,59.8,48.6,0.0,0.0,0.0,0.0
39.800000000000004,0.0,48.199999999999996,22.0,27.800000000000004,0.0,0.0,0.0
34.8,0.0,48.199999999999996,26.400000000000002,26.200000000000003,0.0,0.0,0.0
0.0,0.8,56.599999999999994,34.2,0.0,0.8,0.0,0.0
17.8,0.0,52.0,35.0,16.8,0.0,0.0,0.0
0.8,64.2,56.99999999999999,15.4,0.2,15.4,0.8,0.0
0.0,58.599999999999994,58.599999999999994,18.0,0.0,18.0,0.0,0.0
0.0,9.0,58.4,38.2,0.0,9.0,0.0,0.0
71.2,100.0,37.6,2.1999999999999997,31.0,2.1999999999999997,71.2,0.0
0.0,0.0,59.8,50.8,0.0,0.0,0.0,0.0
0.0,0.0,59.8,49.2,0.0,0.0,0.0,0.0
32.2,0.0,50.2,29.4,25.6,0.0,0.0,0.0
37.4,0.0,47.4,25.4,27.6,0.0,0.0,0.0
89.0,100.0,14.2,0.2,14.000000000000002,0.2,89.0,0.0
0.0,0.0,58.599999999999994,43.8,0.0,0.0,0.0,0.0
0.0,100.0,62.6,14.2,0.0,14.2,0.0,0.0
14.000000000000002,0.0,51.6,38.0,13.0,0.0,0.0,0.0
0.0,60.8,59.8,32.4,0.0,32.4,0.0,0.0
24.2,0.0,50.6,31.6,21.0,0.0,0.0,0.0
14.2,0.0,51.4,35.6,12.8,0.0,0.0,0.0
26.6,62.6,50.8,12.6,17.2,12.6,15.4,0.0
51.4,0.0,44.6,16.400000000000002,31.8,0.0,0.0,0.0
0.0,37.6,57.8,31.2,0.0,29.4,0.0,0.0
49.2,0.0,45.4,17.2,30.599999999999998,0.0,0.0,0.0
21.4,0.0,50.8,25.8,17.2,0.0,0.0,0.0
54.400000000000006,0.0,42.6,18.0,31.6,0.0,0.0,0.0
0.0,16.2,60.199999999999996,47.199999999999996,0.0,16.2,0.0,0.0
3.2,0.0,55.60000000000001,42.4,3.2,0.0,0.0,0.0
0.0,0.0,57.199999999999996,44.4,0.0,0.0,0.0,0.0
57.199999999999996,3.0,42.199999999999996,11.200000000000001,32.6,0.2,1.2,0.0
2.4,0.0,53.6,32.0,1.6,0.0,0.0,0.0
0.0,100.0,67.4,12.0,0.0,12.0,0.0,0.0
0.2,100.0,59.0,9.6,0.2,9.6,0.2,0.0
0.0,11.4,59.599999999999994,43.6,0.0,11.4,0.0,0.0
35.8,22.2,48.4,16.0,25.6,7.199999999999999,2.4,0.0
0.0,0.0,59.599999999999994,44.6,0.0,0.0,0.0,0.0
82.8,97.2,24.4,3.0,24.2,3.0,80.0,0.0
3.2,0.0,54.800000000000004,39.6,3.2,0.0,0.0,0.0
40.2,0.0,48.0,22.0,29.4,0.0,0.0,0.0
71.2,11.0,35.6,6.0,30.599999999999998,0.6,6.4,0.0
0.0,0.6,57.4,38.2,0.0,0.6,0.0,0.0
72.6,3.8,33.0,6.6000000000000005,30.4,0.0,1.0,0.0
61.199999999999996,0.0,43.2,13.0,34.8,0.0,0.0,0.0
77.60000000000001,100.0,36.0,0.2,26.6,0.2,77.60000000000001,0.0
71.6,100.0,33.2,3.2,29.799999999999997,3.2,71.6,0.0
0.0,60.8,66.2,25.8,0.0,25.8,0.0,0.0
0.0,0.0,61.6,55.2,0.0,0.0,0.0,0.0
0.0,0.0,60.4,56.2,0.0,0.0,0.0,0.0
23.0,100.0,50.2,7.8,10.2,7.8,23.0,0.0
88.6,100.0,18.6,0.2,18.6,0.2,88.6,0.0
2.0,100.0,55.800000000000004,10.4,0.4,10.4,2.0,0.0
39.800000000000004,100.0,48.6,6.0,19.8,6.0,39.800000000000004,0.0
0.0,100.0,58.8,10.2,0.0,10.2,0.0,0.0
7.3999999999999995,100.0,55.00000000000001,9.6,0.8,9.6,7.3999999999999995,0.0
34.599999999999994,58.199999999999996,46.6,14.6,22.8,14.6,15.6,0.0
60.8,0.0,43.4,11.600000000000001,32.2,0.0,0.0,0.0
0.0,0.6,59.199999999999996,41.4,0.0,0.6,0.0,0.0
0.4,0.0,56.599999999999994,39.800000000000004,0.4,0.0,0.0,0.0
52.6,100.0,46.6,7.000000000000001,31.0,7.000000000000001,52.6,0.0
0.0,0.0,56.99999999999999,39.6,0.0,0.0,0.0,0.0
66.60000000000001,100.0,40.400000000000006,0.2,21.4,0.2,66.60000000000001,0.0
34.4,0.0,49.8,25.0,26.400000000000002,0.0,0.0,0.0
6.0,0.0,54.400000000000006,41.0,5.800000000000001,0.0,0.0,0.0
0.8,0.0,56.2,43.0,0.8,0.0,0.0,0.0
0.0,0.0,56.8,45.4,0.0,0.0,0.0,0.0
27.0,100.0,51.6,8.799999999999999,15.8,8.799999999999999,27.0,0.0
19.0,0.0,51.4,34.4,17.8,0.0,0.0,0.0
51.4,42.199999999999996,44.0,10.2,30.599999999999998,9.8,13.600000000000001,0.0
0.0,33.4,61.8,47.599999999999994,0.0,32.0,0.0,0.0
52.6,37.8,44.4,11.0,30.2,9.6,13.8,0.0
0.0,0.0,60.0,51.6,0.0,0.0,0.0,0.0
23.799999999999997,100.0,49.4,8.6,8.799999999999999,8.6,23.799999999999997,0.0
0.0,42.0,57.199999999999996,29.4,0.0,28.799999999999997,0.0,0.0
0.0,65.2,59.199999999999996,17.599999999999998,0.0,17.599999999999998,0.0,0.0
22.6,67.4,50.0,10.0,7.6,10.0,22.2,0.0
52.800000000000004,100.0,47.4,7.3999999999999995,29.2,7.3999999999999995,52.800000000000004,0.0
34.599999999999994,0.0,48.6,27.200000000000003,25.8,0.0,0.0,0.0
22.400000000000002,0.0,51.0,34.599999999999994,20.4,0.0,0.0,0.0
34.599999999999994,100.0,51.2,9.2,21.8,9.2,34.599999999999994,0.0
0.0,100.0,66.4,15.0,0.0,15.0,0.0,0.0
36.8,0.0,47.4,25.4,27.0,0.0,0.0,0.0
80.0,100.0,34.8,0.4,28.199999999999996,0.4,80.0,0.0
0.6,0.0,56.2,38.6,0.6,0.0,0.0,0.0
19.6,0.0,51.4,33.2,18.0,0.0,0.0,0.0
0.0,95.8,61.199999999999996,17.2,0.0,17.2,0.0,0.0
0.0,7.199999999999999,59.8,46.6,0.0,7.199999999999999,0.0,0.0
44.2,48.199999999999996,47.599999999999994,11.200000000000001,29.599999999999998,11.200000000000001,13.600000000000001,0.0
0.0,0.0,58.599999999999994,47.199999999999996,0.0,0.0,0.0,0.0
0.0,0.0,59.199999999999996,44.4,0.0,0.0,0.0,0.0
21.2,0.0,51.2,34.8,19.400000000000002,0.0,0.0,0.0
71.8,41.6,40.6,5.2,30.599999999999998,5.2,28.4,0.0
58.4,100.0,1.6,7.000000000000001,1.2,7.000000000000001,58.4,0.0
47.0,8.6,47.0,12.4,30.0,0.6,0.8,0.0
